learning_rate,50,200,500
0.05,0.9112341669967637,0.9241833249125488,0.9285444912700695
0.1,0.9184804449581718,0.9274990879881624,0.9299782406465689
0.3,0.9265353024270394,0.9297453020598172,0.9292359971216227
