learning_rate,50,200,500
0.05,0.907342799188641,0.9231146921648085,0.9284997953612212
0.1,0.9159936224661896,0.9271644711099518,0.9302564506190886
0.3,0.9258755166566972,0.9294660951772712,0.9283423359404164
